Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
KGFHF,KINGFISHER PLC ORD,OTCQX International Premier,4.350000,,11933,Foreign Ordinary Shares,United Kingdom,
KGFHY,KINGFISHER PLC S/ADR,OTCQX International Premier,8.750000,-1.905800,32594,ADRs,United Kingdom,
TATYF,TATE & LYLE PLC ORD,OTCQX International Premier,11.000000,,0,Foreign Ordinary Shares,United Kingdom,
TATYY,TATE & LYLE PLC S/ADR,OTCQX International Premier,43.080000,-0.162200,897,ADRs,United Kingdom,
IMBBF,IMPERIAL BRANDS PLC ORD,OTCQX International Premier,20.700000,-0.024100,144,Foreign Ordinary Shares,United Kingdom,
IMBBY,IMPERIAL BRANDS PLC ADR,OTCQX International Premier,20.720000,0.606900,57047,ADRs,United Kingdom,
JSAIY,J SAINSBURY PLC S/ADR,OTCQX International Premier,13.470000,-1.607000,26981,ADRs,United Kingdom,
JSNSF,J SAINSBURY PLC ORD,OTCQX International Premier,3.300000,,6,Foreign Ordinary Shares,United Kingdom,
AAUKF,ANGLO AMER PLC ORD.,OTCQX International Premier,38.040000,-0.808300,450,Foreign Ordinary Shares,United Kingdom,
NGLOY,ANGLO AMERICAN SPNS/ADR,OTCQX International Premier,19.850000,-0.551100,95785,ADRs,United Kingdom,
ESYJY,EASYJET PLC S/ADR,OTCQX International Premier,13.600000,0.660200,10069,ADRs,United Kingdom,
MAKSF,MARKS & SPENCER GRP ORD,OTCQX International Premier,2.080000,-1.187600,2500,Foreign Ordinary Shares,United Kingdom,England
MAKSY,MARKS & SPENCER GRP S/ADR,OTCQX International Premier,4.145000,-1.074000,3769,ADRs,United Kingdom,England
EDVMF,ENDEAVOUR MINING CORP,OTCQX International Premier,20.131000,5.342800,78302,Foreign Ordinary Shares,United Kingdom,
BTVCY,BRITVIC PLC S/ADR,OTCQX International Premier,23.700000,-1.208800,2543,ADRs,United Kingdom,England
SILXF,SILEX SYSTEMS LTD ORD,OTCQX International,0.901600,,0,Foreign Ordinary Shares,Australia,New South Wales
SILXY,SILEX SYS LTD SPON ADR,OTCQX International,4.360000,,0,ADRs,Australia,New South Wales
SPHRF,STARPHARMA HOLDINGS LTD,OTCQX International,1.650000,,0,Foreign Ordinary Shares,Australia,Victoria
SPHRY,STARPHARMA HLDGS S/ADR,OTCQX International,15.750000,,135,ADRs,Australia,Victoria
DYLLF,DEEP YELLOW LTD ORD NEW,OTCQX International,0.495000,-1.197600,156383,Foreign Ordinary Shares,Australia,Western Australia
COGZF,COGSTATE LTD ORD,OTCQX International,0.758000,8.285700,100,Foreign Ordinary Shares,Australia,Victoria
CTEQF,CLEAN TEQ HLDGS LTD NEW,OTCQX International,2.550000,,0,Foreign Ordinary Shares,Australia,Victoria
FLNCF,FREELANCER LTD ORD,OTCQX International,0.500000,1.010100,49085,Foreign Ordinary Shares,Australia,New South Wales
BNIGF,BERONI GROUP LTD,OTCQX International,0.250000,,0,Foreign Ordinary Shares,Australia,New South Wales
BLSTF,BLACKSTONE MINERALS LTD,OTCQX International,0.310100,-18.394700,3810,Common Stock,Australia,Western Australia
NVNXF,NOVONIX LTD,OTCQX International,1.640000,0.613500,224651,Foreign Ordinary Shares,Australia,Queensland
WRMCF,WHITE ROCK MINERALS NEW,OTCQX International,0.440000,-2.439000,36900,Foreign Ordinary Shares,Australia,Victoria
SDRLF,SEADRILL LTD ORD,OTCQX International,0.207800,-3.371300,236610,Common Stock,Bermuda,
SROYF,SAILFISH ROYALTY CORP,OTCQX International,0.920000,0.239700,15700,Foreign Ordinary Shares,British Virgin Islands,
LONCF,LONCOR RESOURCES INC,OTCQX International,0.610400,2.785200,1000,Foreign Ordinary Shares,Canada,Ontario
CXBMF,CALIBRE MINING CORP ORD,OTCQX International,1.288000,5.392400,59872,Foreign Ordinary Shares,Canada,British Columbia
NDVAF,INDIVA LTD,OTCQX International,0.391500,-0.961300,43130,Foreign Ordinary Shares,Canada,Ontario
TAOIF,TAG OIL LTD,OTCQX International,0.216440,,0,Foreign Ordinary Shares,Canada,British Columbia
NTSFF,NANOTECH SECURITY ORD,OTCQX International,0.506200,0.237600,150,Foreign Ordinary Shares,Canada,British Columbia
ALLXF,ARIS GOLD CORP,OTCQX International,1.750000,1.121000,2439,Foreign Ordinary Shares,Canada,British Columbia
MBAIF,CIBT EDUCATION GROUP INC,OTCQX International,0.590000,,0,Foreign Ordinary Shares,Canada,British Columbia
MRVFF,NUVO PHARMACEUTICALS ORD,OTCQX International,1.305000,8.750000,273,Foreign Ordinary Shares,Canada,Ontario
CBWTF,AUXLY CANNABIS GRP INC,OTCQX International,0.306900,0.557000,1017900,Foreign Ordinary Shares,Canada,Ontario
ROGFF,ROXGOLD INC ORD,OTCQX International,1.250000,10.619500,47130,Foreign Ordinary Shares,Canada,Ontario
HVBTF,HIVE BLOCKCHAIN TECHS LTD,OTCQX International,3.900000,11.428600,2985900,Foreign Ordinary Shares,Canada,British Columbia
JAGGF,JAGUAR MINING INC,OTCQX International,5.032000,2.693900,17384,Foreign Ordinary Shares,Canada,Ontario
PLSDF,PULSE SEISMIC INC,OTCQX International,1.246200,1.317100,100,Foreign Ordinary Shares,Canada,Alberta
CNNEF,CANACOL ENERGY ORD,OTCQX International,2.830000,0.354600,2200,Foreign Ordinary Shares,Canada,Alberta
UGDIF,UNIGOLD INC,OTCQX International,0.271950,5.176600,2000,Foreign Ordinary Shares,Canada,Ontario
OLNCF,OMNI LITE INDUS CDA INC,OTCQX International,0.666700,0.240600,1000,Foreign Ordinary Shares,Canada,Ontario
ANXGF,ANACONDA MINING INC,OTCQX International,0.613400,0.557400,198477,Foreign Ordinary Shares,Canada,Ontario
QTRHF,QUARTERHILL INC,OTCQX International,2.050000,-4.201100,21544,Foreign Ordinary Shares,Canada,Ontario
GLBXF,GLOBEX MNG ENTERPRS NEW,OTCQX International,0.604400,2.684300,2385,Foreign Ordinary Shares,Canada,Ontario
RIOFF,RIO2 LIMITED NEW,OTCQX International,0.572000,-3.849400,145395,Foreign Ordinary Shares,Canada,Ontario
CRPOF,CEAPRO INC,OTCQX International,0.510000,-0.546000,16550,Foreign Ordinary Shares,Canada,Alberta
NKOSF,LABRADOR GOLD CORP,OTCQX International,0.387200,2.583100,59428,Foreign Ordinary Shares,Canada,Ontario
RECAF,RECONNAISSANCE EGY AFRICA,OTCQX International,2.606697,4.267900,754181,Foreign Ordinary Shares,Canada,British Columbia
GLATF,GLOBAL ATOMIC CORP,OTCQX International,1.945600,-6.009700,430058,Foreign Ordinary Shares,Canada,Ontario
AOTVF,ASCOT RESOURCES LTD,OTCQX International,0.824200,9.893300,38956,Foreign Ordinary Shares,Canada,British Columbia
LITOF,FRONTIER LITHIUM ORD,OTCQX International,0.819600,-0.048800,52970,Foreign Ordinary Shares,Canada,Ontario
OCGSF,OUTCROP GOLD CORP,OTCQX International,0.246500,2.798300,110452,Foreign Ordinary Shares,Canada,British Columbia
ELRRF,ELORO RESOURCES LTD,OTCQX International,2.956000,3.719300,21852,Foreign Ordinary Shares,Canada,Ontario
ARREF,AMERIGO RESOURCES LTD,OTCQX International,0.712700,4.104600,70814,Foreign Ordinary Shares,Canada,British Columbia
KOREF,KORE MNG LTD,OTCQX International,0.697600,9.858300,74699,Foreign Ordinary Shares,Canada,British Columbia
HEOFF,H2O INNOVATION INC,OTCQX International,2.011800,1.095500,23281,Foreign Ordinary Shares,Canada,Quebec
ELYGF,ELY GOLD ROYALTIES INC,OTCQX International,0.710000,0.709200,110829,Foreign Ordinary Shares,Canada,British Columbia
ATUSF,ALTIUS MINERALS CORP,OTCQX International,11.951900,3.929600,45871,Foreign Ordinary Shares,Canada,Newfoundland
AUNFF,AURCANA SILVER CORP,OTCQX International,0.630000,6.779700,252404,Foreign Ordinary Shares,Canada,British Columbia
CMRZF,COMMERCE RES CORP,OTCQX International,0.309920,7.873300,200,Foreign Ordinary Shares,Canada,British Columbia
AMXEF,AMEX EXPLORATION INC ORD,OTCQX International,2.278000,0.796500,57023,Foreign Ordinary Shares,Canada,Quebec
HSTXF,HELIOSTAR METALS LTD,OTCQX International,0.925000,9.857500,21810,Foreign Ordinary Shares,Canada,British Columbia
BNAUF,BATTLE NORTH GOLD CORP,OTCQX International,2.063000,-0.048400,2915,Foreign Ordinary Shares,Canada,Ontario
CHPGF,CHESAPEAKE GOLD CORP,OTCQX International,3.190000,0.000000,7778,Foreign Ordinary Shares,Canada,British Columbia
LMGDF,LUMINA GOLD CORP,OTCQX International,0.643400,-2.218800,108708,Foreign Ordinary Shares,Canada,British Columbia
LGORD,LARGO RES LTD NEW,OTCQX International,13.900000,1.831500,39655,Foreign Ordinary Shares,Canada,Ontario
TPRFF,GRAN COLOMBIA GOLD ORD,OTCQX International,4.308600,2.099500,39241,Foreign Ordinary Shares,Canada,Ontario
GLVMF,GOLDEN VALLEY MINES LTD,OTCQX International,5.125900,0.786500,42520,Foreign Ordinary Shares,Canada,Quebec
FLYLF,FLYHT AEROSPACE SLTNS LTD,OTCQX International,0.557400,1.069800,33497,Foreign Ordinary Shares,Canada,Alberta
BCEKF,BEAR CREEK MINING CORP,OTCQX International,1.750000,3.550300,36421,Foreign Ordinary Shares,Canada,British Columbia
SKREF,SKEENA RESOURCES LTD,OTCQX International,2.540000,9.125300,46849,Foreign Ordinary Shares,Canada,British Columbia
NUPMF,NEW PAC METALS CORP,OTCQX International,4.150000,2.121200,148787,Foreign Ordinary Shares,Canada,British Columbia
SGSVF,SABINA GOLD & SILVER CORP,OTCQX International,1.449500,2.801400,545695,Foreign Ordinary Shares,Canada,British Columbia
CANSF,WILLOW BIOSCIENCES INC,OTCQX International,1.150000,7.476600,95912,Foreign Ordinary Shares,Canada,Alberta
TRBMF,TORQ RESOURCES INC,OTCQX International,0.604800,,0,Foreign Ordinary Shares,Canada,British Columbia
DYFSF,DYNACERT INC,OTCQX International,0.445340,2.471200,30720,Foreign Ordinary Shares,Canada,Ontario
OBELF,OBSIDIAN ENERGY LTD,OTCQX International,1.450000,-2.396300,197886,Foreign Ordinary Shares,Canada,Alberta
VQSLF,VIQ SOLUTIONS INC,OTCQX International,5.271900,-1.275300,9285,Foreign Ordinary Shares,Canada,Ontario
DLTNF,DELTA 9 CANNABIS INC,OTCQX International,0.465612,-1.426900,20000,Foreign Ordinary Shares,Canada,Manitoba
TSKFF,TALISKER RES LTD,OTCQX International,0.270640,0.237000,33725,Foreign Ordinary Shares,Canada,Ontario
MISVF,MINCO SILVER CORP,OTCQX International,0.384600,4.408700,37918,Foreign Ordinary Shares,Canada,British Columbia
XEBEF,XEBEC ADSORPTION INC,OTCQX International,3.443000,3.704800,20669,Foreign Ordinary Shares,Canada,Quebec
OREAF,OREA MNG CORP,OTCQX International,0.092200,5.371400,65503,Foreign Ordinary Shares,Canada,British Columbia
MAIFF,MINERA ALAMOS INC,OTCQX International,0.508100,9.245300,683038,Foreign Ordinary Shares,Canada,Ontario
SPRWF,SUPREME CANNABIS CO INC,OTCQX International,0.215735,2.877900,2211510,Foreign Ordinary Shares,Canada,Ontario
CVALF,COVALON TECHS LTD,OTCQX International,1.150000,5.504600,300,Foreign Ordinary Shares,Canada,Ontario
UURAF,UCORE RARE METALS INC,OTCQX International,1.224000,4.615400,61728,Foreign Ordinary Shares,Canada,Nova Scotia
CNSNF,CONSTANTINE METAL RES,OTCQX International,0.199110,-0.445000,3000,Foreign Ordinary Shares,Canada,British Columbia
MAKOF,MAKO MNG CORP,OTCQX International,0.270100,1.161000,42642,Foreign Ordinary Shares,Canada,British Columbia
MLNLF,MILLENNIAL LITHIUM ORD,OTCQX International,2.270000,0.442500,6921,Foreign Ordinary Shares,Canada,British Columbia
TREVF,TREVALI MINING CORP,OTCQX International,0.150700,-1.487200,16163,Foreign Ordinary Shares,Canada,British Columbia
HPQFF,HPQ-SILICON RES INC,OTCQX International,0.965518,10.559700,117813,Foreign Ordinary Shares,Canada,Quebec
CRECF,CRITICAL ELEMENTS LITHIUM,OTCQX International,1.050000,0.961500,13324,Foreign Ordinary Shares,Canada,Quebec
OPSSF,OPSENS INC,OTCQX International,1.410000,1.805100,57676,Foreign Ordinary Shares,Canada,Quebec
WOWMF,WOW UNLIMITED MEDIA INC,OTCQX International,0.451000,-5.252100,150,Foreign Ordinary Shares,Canada,British Columbia
NTGSF,GOLDEN PREDATOR MINING CP,OTCQX International,0.176800,-2.589500,104234,Foreign Ordinary Shares,Canada,British Columbia
TSRMF,TREASURY METALS INC,OTCQX International,0.742000,0.787800,3366,Foreign Ordinary Shares,Canada,Ontario
ORZCF,OREZONE GOLD CORP,OTCQX International,0.745200,6.869400,50224,Foreign Ordinary Shares,Canada,British Columbia
FVANF,FIRST VANADIUM CORP,OTCQX International,0.331100,-0.600400,28504,Foreign Ordinary Shares,Canada,British Columbia
BONXF,BONTERRA RES INC ORD,OTCQX International,0.890000,0.565000,247844,Foreign Ordinary Shares,Canada,Quebec
MIMZF,NIGHTHAWK GOLD CORP,OTCQX International,0.800000,3.774800,11124,Foreign Ordinary Shares,Canada,Ontario
OMZNF,OSISKO METALS INC,OTCQX International,0.344450,,0,Foreign Ordinary Shares,Canada,Quebec
GLDXF,GOLD X MNG CORP,OTCQX International,2.920000,3.089100,16022,Foreign Ordinary Shares,Canada,British Columbia
SILEF,SILVER ELEPHANT MNG CORP,OTCQX International,0.304000,4.073900,188441,Foreign Ordinary Shares,Canada,British Columbia
EXMGF,EXCELSIOR MINING CORP,OTCQX International,0.602320,2.088100,19420,Foreign Ordinary Shares,Canada,British Columbia
HERTF,HERITAGE CANNABIS HLDGS,OTCQX International,0.107900,-2.441200,28369,Foreign Ordinary Shares,Canada,Ontario
MMRGF,MINAURUM GOLD INC ORD,OTCQX International,0.352075,2.169200,133523,Foreign Ordinary Shares,Canada,British Columbia
LOMLF,LION ONE METALS LTD,OTCQX International,1.034717,2.043100,43336,Foreign Ordinary Shares,Canada,British Columbia
KRRGF,KARORA RESOURCES INC,OTCQX International,2.700000,5.058400,47165,Foreign Ordinary Shares,Canada,Ontario
AIRRF,AURION RESOURCES LTD ORD,OTCQX International,0.655000,3.655600,58143,Foreign Ordinary Shares,Canada,Newfoundland
TGLDF,TRILLIUM GOLD MINES INC,OTCQX International,0.721300,-9.121800,39745,Foreign Ordinary Shares,Canada,British Columbia
TNYBF,TINLEY BEVERAGE CO ORD,OTCQX International,0.304500,-3.761100,48538,Foreign Ordinary Shares,Canada,Ontario
GUYGF,G2 GOLDFIELDS INC,OTCQX International,0.321200,,79,Common Stock,Canada,Ontario
GLGDF,GOGOLD RESOURCES INC ORD,OTCQX International,1.860100,5.513600,188037,Foreign Ordinary Shares,Canada,Nova Scotia
LGDTF,LIBERTY GOLD CORP ORD,OTCQX International,1.160000,3.571400,175335,Foreign Ordinary Shares,Canada,British Columbia
GTBAF,GREAT BEAR RES LTD A,OTCQX International,12.300000,0.162900,6381,Foreign Ordinary Shares,Canada,British Columbia
WVMDF,WEST VAULT MINING INC.,OTCQX International,0.878900,-2.122600,13840,Foreign Ordinary Shares,Canada,British Columbia
ARSMF,ARES STRATEGIC MNG INC,OTCQX International,0.435000,0.839200,221621,Foreign Ordinary Shares,Canada,British Columbia
CBULF,GRATOMIC INC,OTCQX International,1.400000,5.273400,385819,Foreign Ordinary Shares,Canada,Ontario
NSRPF,NOVO RES CORP,OTCQX International,2.360000,0.004200,173877,Foreign Ordinary Shares,Canada,British Columbia
TAKOF,DRONE DELIVERY CDA CORP,OTCQX International,1.150000,2.678600,211746,Foreign Ordinary Shares,Canada,Ontario
MGDPF,MARATHON GOLD CORP ORD,OTCQX International,1.789900,3.283300,86227,Foreign Ordinary Shares,Canada,Ontario
TOBAF,TAAT LIFESTYLE & WELLNESS,OTCQX International,2.843000,4.139200,592954,Foreign Ordinary Shares,Canada,British Columbia
MGPHF,MASON GRAPHITE INC,OTCQX International,0.447700,4.872300,63680,Foreign Ordinary Shares,Canada,Quebec
ATCMF,ATICO MINING CORP,OTCQX International,0.469000,7.568800,28027,Foreign Ordinary Shares,Canada,British Columbia
AHOTF,AMERICAN HOTEL I/P REIT,OTCQX International,3.228840,-0.910200,6120,Units,Canada,British Columbia
FCUUF,FISSION URANIUM CORP ORD,OTCQX International,0.417450,-5.958500,892802,Foreign Ordinary Shares,Canada,British Columbia
ALMTF,ALMONTY INDS INC ORD,OTCQX International,0.812400,-3.698400,41704,Foreign Ordinary Shares,Canada,Ontario
ALVOF,ALVOPETRO ENERGY LTD ORD,OTCQX International,0.760000,-2.162700,1000,Foreign Ordinary Shares,Canada,Alberta
YGTFF,GOLD TERRA RESOURCE CORP,OTCQX International,0.199000,0.555800,100099,Foreign Ordinary Shares,Canada,British Columbia
PKKFF,PEAK FINTECH GROUP INC,OTCQX International,2.210000,-0.297800,187790,Foreign Ordinary Shares,Canada,Quebec
NMGRD,NOUVEAU MNDE GRAPHITE NEW,OTCQX International,15.109300,17.126400,12838,Foreign Ordinary Shares,Canada,Quebec
ATBPF,ANTIBE THERAPEUTICS INC,OTCQX International,4.050000,2.531600,4069,Foreign Ordinary Shares,Canada,Ontario
NSRXF,NOMAD RTY CO LTD,OTCQX International,0.755000,0.332200,44127,Foreign Ordinary Shares,Canada,Quebec
JRNGF,JOURNEY ENERGY INC,OTCQX International,0.603700,-0.625500,6658,Foreign Ordinary Shares,Canada,Alberta
EMHTF,EMERALD HEALTH THERAPUTCS,OTCQX International,0.219400,-1.048600,187834,Foreign Ordinary Shares,Canada,British Columbia
BRGGF,BRAGG GAMING GROUP INC,OTCQX International,1.670000,1.310400,239435,Foreign Ordinary Shares,Canada,Ontario
RGLSF,REGULUS RES INC,OTCQX International,0.800000,6.652400,9516,Foreign Ordinary Shares,Canada,British Columbia
FFMGF,FIRST MINING GOLD CORP,OTCQX International,0.286800,5.480000,426862,Foreign Ordinary Shares,Canada,British Columbia
THCBF,THC BIOMED INTL LTD ORD,OTCQX International,0.137000,5.319800,81264,Foreign Ordinary Shares,Canada,British Columbia
FIORF,FIORE CANNABAIS LTD,OTCQX International,0.135700,9.435500,292175,Foreign Ordinary Shares,Canada,British Columbia
AXDDF,AZUCAR MINERALS LTD,OTCQX International,0.096400,3.843500,25028,Foreign Ordinary Shares,Canada,British Columbia
PTRUF,PETRUS RES LTD ORD,OTCQX International,0.328568,-0.433900,1000,Foreign Ordinary Shares,Canada,Alberta
SLVTF,SILVER TIGER METALS INC,OTCQX International,0.395000,2.067200,31032,Foreign Ordinary Shares,Canada,Nova Scotia
WSTRF,WESTERN URANIUM&VANADIUM,OTCQX International,1.550000,22.047200,485966,Foreign Ordinary Shares,Canada,Ontario
BUSXD,VICINITY MTR CORP,OTCQX International,6.120000,3.169300,36500,Foreign Ordinary Shares,Canada,British Columbia
IRVRF,IRVING RES INC ORD,OTCQX International,1.640000,1.510300,23347,Foreign Ordinary Shares,Canada,British Columbia
KNTNF,K92 MINING INC,OTCQX International,5.050100,5.210400,100984,Foreign Ordinary Shares,Canada,British Columbia
VSQTF,VICTORY SQUARE TECH ORD,OTCQX International,0.724200,10.077500,809599,Foreign Ordinary Shares,Canada,British Columbia
PGXFF,PROSPER GOLD CORP,OTCQX International,1.136200,3.290900,424,Foreign Ordinary Shares,Canada,British Columbia
NTTHF,NEO LITHIUM CORP ORD,OTCQX International,2.330000,2.193000,91233,Foreign Ordinary Shares,Canada,Ontario
BRKCF,BARKSDALE RES CORP,OTCQX International,0.420000,5.000000,5650,Foreign Ordinary Shares,Canada,British Columbia
SLVRF,SILVER ONE RESOURCES ORD,OTCQX International,0.540000,5.654500,271251,Foreign Ordinary Shares,Canada,British Columbia
ACUIF,ACUITYADS HLDGS INC ORD,OTCQX International,12.851000,1.348600,86967,Foreign Ordinary Shares,Canada,Ontario
PTOTF,PATRIOT ONE TECH ORD,OTCQX International,0.382600,1.593200,42789,Foreign Ordinary Shares,Canada,British Columbia
IPOOF,INPLAY OIL CORP,OTCQX International,0.420000,4.425700,9540,Foreign Ordinary Shares,Canada,Alberta
ALEAF,ALEAFIA HEALTH INC ORD,OTCQX International,0.500000,5.263200,198685,Foreign Ordinary Shares,Canada,Ontario
AHCCF,APOLLO HLTHCRE CP A,OTCQX International,3.604990,2.124400,5025,Foreign Ordinary Shares,Canada,Ontario
GTGDF,GT GOLD CORP ORD,OTCQX International,2.563000,0.945300,38714,Foreign Ordinary Shares,Canada,British Columbia
FTSSF,FIRST COBALT CORP ORD,OTCQX International,0.295000,-0.807000,251381,Foreign Ordinary Shares,Canada,Ontario
BNCHF,BENCHMARK METALS INC,OTCQX International,1.044000,5.497200,24523,Foreign Ordinary Shares,Canada,Alberta
DSVMF,DISCOVERY METALS CORP ORD,OTCQX International,1.780000,9.202500,325754,Foreign Ordinary Shares,Canada,Ontario
ISENF,ISOENERGY LTD ORD,OTCQX International,1.900000,-9.090900,123270,Foreign Ordinary Shares,Canada,British Columbia
VLNCF,THE VALENS COMPANY INC,OTCQX International,2.180000,6.341500,265964,Foreign Ordinary Shares,Canada,British Columbia
NCAUF,NEWCORE GOLD LTD,OTCQX International,0.465500,0.954200,1407,Foreign Ordinary Shares,Canada,British Columbia
VVCIF,VIVO CANNABIS INC ORD,OTCQX International,0.131400,-2.159300,452587,Foreign Ordinary Shares,Canada,Ontario
STLHF,STANDARD LITHIUM LTD ORD,OTCQX International,3.125600,3.397400,132418,Foreign Ordinary Shares,Canada,British Columbia
WDDMF,WEEDMD INC ORD,OTCQX International,0.235400,-0.288500,629803,Foreign Ordinary Shares,Canada,Ontario
NNXPF,NANOXPLORE INC,OTCQX International,2.580000,0.781300,20651,Foreign Ordinary Shares,Canada,Quebec
MEDXF,MEDEXUS PHARMS INC,OTCQX International,6.300000,-0.366900,19529,Foreign Ordinary Shares,Canada,Quebec
TRSSF,TERRASCENT CORP,OTCQX International,10.180000,9.686500,374468,Foreign Ordinary Shares,Canada,Ontario
BBKCF,BIGG DIGITAL ASSETS INC,OTCQX International,1.800000,0.000000,1466712,Foreign Ordinary Shares,Canada,British Columbia
AUXXF,ALLEGIANT GOLD LTD,OTCQX International,0.190300,1.597900,29100,Foreign Ordinary Shares,Canada,British Columbia
HUTMF,HUT 8 MINING CORP,OTCQX International,7.574400,4.994400,437907,Foreign Ordinary Shares,Canada,Ontario
TGODF,GREEN ORGANIC DUTCHMAN,OTCQX International,0.242700,5.613600,566665,Foreign Ordinary Shares,Canada,Ontario
KHRNF,KHIRON LIFE SCIENCES CORP,OTCQX International,0.445200,-0.067300,217977,Foreign Ordinary Shares,Canada,Ontario
MMNFF,MEDMEN ENTPRS B SUB VTG,OTCQX International,0.380000,14.045600,3547247,Foreign Ordinary Shares,Canada,British Columbia
CXXIF,C21 INVESTMENTS INC ORD,OTCQX International,1.340000,5.503500,112911,Foreign Ordinary Shares,Canada,British Columbia
RWBYF,RED WHITE & BLOOM BRANDS,OTCQX International,1.150000,6.481500,300871,Foreign Ordinary Shares,Canada,British Columbia
AUMBF,1911 GOLD CORP,OTCQX International,0.408600,-4.976700,46279,Foreign Ordinary Shares,Canada,British Columbia
EEVVF,EVE & CO INC,OTCQX International,0.286500,-1.172800,1438,Foreign Ordinary Shares,Canada,Ontario
ADVZF,ADVENTUS MNG CORP,OTCQX International,0.818000,3.833500,2540,Foreign Ordinary Shares,Canada,Ontario
TAALF,TAAL DISTRIBUTD INFO TECH,OTCQX International,3.397700,7.348900,31806,Foreign Ordinary Shares,Canada,British Columbia
MEDIF,MEDIPHARM LABS CORP,OTCQX International,0.364500,1.250000,680077,Foreign Ordinary Shares,Canada,Ontario
FLOOF,FLOWER ONE HOLDINGS INC,OTCQX International,0.235100,5.853200,278820,Foreign Ordinary Shares,Canada,Ontario
ROMJF,RUBICON ORGANICS INC,OTCQX International,2.566000,-0.926600,6416,Foreign Ordinary Shares,Canada,British Columbia
NXGWF,NEXT GREEN WAVE,OTCQX International,0.677400,-0.382400,265023,Foreign Ordinary Shares,Canada,British Columbia
LUMIF,LUMINEX RES CORP,OTCQX International,0.595900,2.617500,21250,Foreign Ordinary Shares,Canada,British Columbia
FLMMF,FILO MINING CORP,OTCQX International,2.480000,10.051000,42999,Foreign Ordinary Shares,Canada,British Columbia
CRTPF,CARDIOL THERAPEUTICS INC,OTCQX International,3.500000,-0.279200,52568,Foreign Ordinary Shares,Canada,Ontario
BILZF,IGNITE INTL BRANDS LTD,OTCQX International,0.790800,-2.370400,41009,Foreign Ordinary Shares,Canada,Ontario
PCLOF,PHARMACIELO LTD,OTCQX International,1.410000,12.750400,55988,Foreign Ordinary Shares,Canada,Ontario
THBRF,THUNDERBIRD ENTRTNMT GRP,OTCQX International,3.642400,0.897500,2000,Foreign Ordinary Shares,Canada,British Columbia
FFLWF,FIRE & FLOWERS HLDG CORP,OTCQX International,0.880000,4.043500,99165,Foreign Ordinary Shares,Canada,Ontario
NGENF,NERVGEN PHARMA CORP,OTCQX International,1.390000,4.041900,38326,Foreign Ordinary Shares,Canada,British Columbia
CTSDF,CONVERGE TECH SLTN CORP,OTCQX International,4.200850,3.469200,16921,Foreign Ordinary Shares,Canada,Ontario
